time,mem
2018/4/2 9:02,0.379534513
2018/4/2 9:02,0.379247844
2018/4/2 9:02,0.379210651
2018/4/2 9:02,0.379031301
2018/4/2 9:02,0.379154712
2018/4/2 9:02,0.377955019
2018/4/2 9:02,0.37797758
2018/4/2 9:02,0.378845721
2018/4/2 9:02,0.377979994
2018/4/2 9:02,0.377874106
2018/4/2 9:02,0.377893329
2018/4/2 9:02,0.377898127
2018/4/2 9:02,0.37829113
2018/4/2 9:02,0.378126919
2018/4/2 9:02,0.378094733
2018/4/2 9:02,0.37940079
2018/4/2 9:02,0.376993477
2018/4/2 9:03,0.376990855
2018/4/2 9:03,0.376832873
2018/4/2 9:03,0.376880646
2018/4/2 9:03,0.377436429
2018/4/2 9:03,0.377449393
2018/4/2 9:03,0.377432108
2018/4/2 9:03,0.377431154
2018/4/2 9:03,0.377460688
2018/4/2 9:05,0.377194673
2018/4/2 9:05,0.377073437
2018/4/2 9:05,0.377058059
2018/4/2 9:05,0.37706238
2018/4/2 9:05,0.377065271
2018/4/2 9:05,0.377040297
2018/4/2 9:05,0.377027094
2018/4/2 9:05,0.377028555
2018/4/2 9:05,0.37700212
2018/4/2 9:05,0.377034783
2018/4/2 9:05,0.376999736
2018/4/2 9:05,0.376950264
2018/4/2 9:05,0.377002627
2018/4/2 9:05,0.377019167
2018/4/2 9:05,0.376957715
2018/4/2 9:05,0.376949787
2018/4/2 9:06,0.376957953
2018/4/2 9:06,0.376954108
2018/4/2 9:06,0.376988679
2018/4/2 9:06,0.376963228
2018/4/2 9:06,0.376976937
2018/4/2 9:06,0.377470523
2018/4/2 9:06,0.377478212
2018/4/2 9:06,0.377474844
2018/4/2 9:06,0.377473652
2018/4/2 9:06,0.377470285
2018/4/2 9:06,0.377463341
2018/4/2 9:06,0.378740311
2018/4/2 9:06,0.377708226
2018/4/2 9:06,0.377583385
2018/4/2 9:06,0.377474129
2018/4/2 9:06,0.377472937
2018/4/2 9:06,0.377447486
2018/4/2 9:07,0.377325535
2018/4/2 9:07,0.37713322
2018/4/2 9:07,0.377132267
2018/4/2 9:07,0.377123386
2018/4/2 9:07,0.377205253
2018/4/2 9:07,0.37713635
2018/4/2 9:07,0.377134174
2018/4/2 9:07,0.377130806
2018/4/2 9:07,0.376401216
2018/4/2 9:07,0.376396418
2018/4/2 9:07,0.37637648
2018/4/2 9:07,0.375903994
2018/4/2 9:07,0.375930399
2018/4/2 9:07,0.375954419
2018/4/2 9:07,0.375924647
2018/4/2 9:07,0.375928015
2018/4/2 9:07,0.375941932
2018/4/2 9:08,0.375912398
2018/4/2 9:08,0.375904709
2018/4/2 9:08,0.375680953
2018/4/2 9:08,0.375669688
2018/4/2 9:08,0.375670165
2018/4/2 9:08,0.375637025
2018/4/2 9:08,0.375638217
2018/4/2 9:08,0.375617832
2018/4/2 9:08,0.375604361
2018/4/2 9:08,0.375601023
2018/4/2 9:08,0.375685036
2018/4/2 9:08,0.375611573
2018/4/2 9:08,0.378059685
2018/4/2 9:08,0.378560036
2018/4/2 9:08,0.378072172
2018/4/2 9:08,0.378102183
2018/4/2 9:09,0.374571055
2018/4/2 9:09,0.373381704
2018/4/2 9:09,0.376613915
2018/4/2 9:09,0.392459571
2018/4/2 9:09,0.395289153
2018/4/2 9:09,0.404039174
2018/4/2 9:09,0.405053765
2018/4/2 9:09,0.404894352
2018/4/2 9:09,0.403913617
2018/4/2 9:09,0.409582675
2018/4/2 9:09,0.409528404
2018/4/2 9:09,0.409905106
2018/4/2 9:09,0.4065274
2018/4/2 9:09,0.383080512
2018/4/2 9:09,0.38270095
2018/4/2 9:09,0.382326424
2018/4/2 9:09,0.381391793
2018/4/2 9:10,0.381235749
2018/4/2 9:10,0.381233335
2018/4/2 9:10,0.381160349
2018/4/2 9:10,0.381168514
2018/4/2 9:10,0.381090969
2018/4/2 9:10,0.381106079
2018/4/2 9:10,0.381088078
2018/4/2 9:10,0.381085694
2018/4/2 9:10,0.380666971
2018/4/2 9:10,0.380666018
2018/4/2 9:10,0.380631208
2018/4/2 9:10,0.380631685
2018/4/2 9:10,0.380634099
2018/4/2 9:10,0.380624235
2018/4/2 9:10,0.380167842
2018/4/2 9:10,0.380145758
2018/4/2 9:10,0.380145043
2018/4/2 9:11,0.380122006
2018/4/2 9:11,0.379850477
2018/4/2 9:11,0.379857659
2018/4/2 9:11,0.37979573
2018/4/2 9:11,0.379795253
2018/4/2 9:11,0.37970832
2018/4/2 9:11,0.379706889
2018/4/2 9:11,0.379669666
2018/4/2 9:11,0.379662722
2018/4/2 9:11,0.379660785
2018/4/2 9:11,0.379576772
2018/4/2 9:11,0.379535705
2018/4/2 9:11,0.379542202
2018/4/2 9:11,0.379614711
2018/4/2 9:11,0.379608214
2018/4/2 9:11,0.379493475
2018/4/2 9:12,0.379499942
2018/4/2 9:12,0.379456967
2018/4/2 9:12,0.379453123
2018/4/2 9:12,0.379506439
2018/4/2 9:12,0.379539311
2018/4/2 9:12,0.379689604
2018/4/2 9:12,0.379674733
2018/4/2 9:12,0.379674733
2018/4/2 9:12,0.379701853
2018/4/2 9:12,0.379694879
2018/4/2 9:12,0.37970376
2018/4/2 9:12,0.379764527
2018/4/2 9:12,0.379792362
2018/4/2 9:12,0.379768103
2018/4/2 9:12,0.379767865
2018/4/2 9:12,0.379769087
2018/4/2 9:12,0.379730672
2018/4/2 9:13,0.379698724
2018/4/2 9:13,0.379700422
2018/4/2 9:13,0.379683852
2018/4/2 9:13,0.379672319
2018/4/2 9:13,0.379671603
2018/4/2 9:13,0.379669189
2018/4/2 9:13,0.379665107
2018/4/2 9:13,0.379662007
2018/4/2 9:13,0.379649758
2018/4/2 9:13,0.379648566
2018/4/2 9:13,0.379516512
2018/4/2 9:13,0.37953043
2018/4/2 9:13,0.379567415
2018/4/2 9:13,0.379580855
2018/4/2 9:13,0.378866374
2018/4/2 9:13,0.378908396
2018/4/2 9:14,0.379131645
2018/4/2 9:14,0.379119426
2018/4/2 9:14,0.379144132
2018/4/2 9:14,0.378796518
2018/4/2 9:14,0.378642857
2018/4/2 9:14,0.378645718
2018/4/2 9:14,0.378632516
2018/4/2 9:14,0.378627956
2018/4/2 9:14,0.378627241
2018/4/2 9:14,0.378635645
2018/4/2 9:14,0.378636599
2018/4/2 9:14,0.37872088
2018/4/2 9:14,0.378648847
2018/4/2 9:14,0.378662288
2018/4/2 9:14,0.378663003
2018/4/2 9:14,0.378650039
2018/4/2 9:14,0.378635168
2018/4/2 9:15,0.378634691
2018/4/2 9:15,0.378635168
2018/4/2 9:15,0.378628701
2018/4/2 9:15,0.378630847
2018/4/2 9:15,0.378617883
2018/4/2 9:15,0.378669262
2018/4/2 9:15,0.378605157
2018/4/2 9:15,0.37859869
2018/4/2 9:15,0.378593624
2018/4/2 9:15,0.378581136
2018/4/2 9:15,0.378567219
2018/4/2 9:15,0.378513932
2018/4/2 9:15,0.378518254
2018/4/2 9:15,0.378546566
2018/4/2 9:15,0.377292633
2018/4/2 9:15,0.377356261
2018/4/2 9:15,0.377337515
2018/4/2 9:16,0.377365857
2018/4/2 9:16,0.377388418
2018/4/2 9:16,0.377424926
2018/4/2 9:16,0.377423227
2018/4/2 9:16,0.37743476
2018/4/2 9:16,0.377438605
2018/4/2 9:16,0.377414584
2018/4/2 9:16,0.377405703
2018/4/2 9:16,0.377417475
2018/4/2 9:16,0.37742421
2018/4/2 9:16,0.377501756
2018/4/2 9:16,0.377428532
2018/4/2 9:16,0.377430439
2018/4/2 9:16,0.377424926
2018/4/2 9:16,0.377428025
2018/4/2 9:16,0.377427787
2018/4/2 9:17,0.377422273
2018/4/2 9:17,0.377578318
2018/4/2 9:17,0.377531022
2018/4/2 9:17,0.377551198
2018/4/2 9:17,0.37748757
2018/4/2 9:17,0.377475828
2018/4/2 9:17,0.377477497
2018/4/2 9:17,0.377473176
2018/4/2 9:17,0.377482295
2018/4/2 9:17,0.37748757
2018/4/2 9:17,0.377478212
2018/4/2 9:17,0.377693325
2018/4/2 9:17,0.37764436
2018/4/2 9:17,0.377707005
2018/4/2 9:17,0.377673894
2018/4/2 9:17,0.377670288
2018/4/2 9:17,0.377661884
2018/4/2 9:18,0.37767747
2018/4/2 9:18,0.377703905
2018/4/2 9:18,0.377690941
2018/4/2 9:18,0.377701014
2018/4/2 9:18,0.377701968
2018/4/2 9:18,0.377698839
2018/4/2 9:18,0.377708942
2018/4/2 9:18,0.377707243
2018/4/2 9:18,0.37771517
2018/4/2 9:18,0.377713263
2018/4/2 9:18,0.377722621
2018/4/2 9:18,0.377763897
2018/4/2 9:18,0.377813131
2018/4/2 9:18,0.377781451
2018/4/2 9:18,0.377768725
2018/4/2 9:18,0.377763182
2018/4/2 9:19,0.377764642
2018/4/2 9:19,0.37776655
2018/4/2 9:19,0.377762228
2018/4/2 9:19,0.377757192
2018/4/2 9:19,0.377756476
2018/4/2 9:19,0.377753109
2018/4/2 9:19,0.377760798
2018/4/2 9:19,0.37775144
2018/4/2 9:19,0.377686113
2018/4/2 9:19,0.377689719
2018/4/2 9:19,0.377682775
2018/4/2 9:19,0.378538668
2018/4/2 9:19,0.393322647
2018/4/2 9:19,0.396694839
2018/4/2 9:19,0.401978552
2018/4/2 9:19,0.420171946
2018/4/2 9:19,0.422338217
2018/4/2 9:20,0.422049165
2018/4/2 9:20,0.421857566
2018/4/2 9:20,0.421179116
2018/4/2 9:20,0.420943588
2018/4/2 9:20,0.420876592
2018/4/2 9:20,0.421067238
2018/4/2 9:20,0.420967579
2018/4/2 9:20,0.420913815
2018/4/2 9:20,0.420849472
2018/4/2 9:20,0.420836031
2018/4/2 9:20,0.420873731
2018/4/2 9:20,0.416065603
2018/4/2 9:20,0.420879006
2018/4/2 9:20,0.420999289
2018/4/2 9:20,0.421050191
2018/4/2 9:20,0.421045125
2018/4/2 9:20,0.420837939
2018/4/2 9:21,0.421129882
2018/4/2 9:21,0.421180546
2018/4/2 9:21,0.421126515
2018/4/2 9:21,0.42097047
2018/4/2 9:21,0.420150101
2018/4/2 9:21,0.436060101
2018/4/2 9:21,0.428956807
2018/4/2 9:21,0.428968787
2018/4/2 9:21,0.43127045
2018/4/2 9:21,0.432539046
2018/4/2 9:21,0.432549864
2018/4/2 9:21,0.433035791
2018/4/2 9:21,0.434167534
2018/4/2 9:21,0.434232593
2018/4/2 9:21,0.433301806
2018/4/2 9:21,0.431953967
2018/4/2 9:22,0.431714624
2018/4/2 9:22,0.431661069
2018/4/2 9:22,0.431651235
2018/4/2 9:22,0.431771994
2018/4/2 9:22,0.431872338
2018/4/2 9:22,0.439666122
2018/4/2 9:22,0.423104793
2018/4/2 9:22,0.42141366
2018/4/2 9:22,0.418449849
2018/4/2 9:22,0.41851756
2018/4/2 9:22,0.418513954
2018/4/2 9:22,0.419304788
2018/4/2 9:22,0.418287069
2018/4/2 9:22,0.416694611
2018/4/2 9:22,0.416535914
2018/4/2 9:22,0.416382045
2018/4/2 9:22,0.416361392
2018/4/2 9:23,0.416358024
2018/4/2 9:23,0.416348904
2018/4/2 9:23,0.416583925
2018/4/2 9:23,0.416609138
2018/4/2 9:23,0.417382687
2018/4/2 9:23,0.420655966
2018/4/2 9:23,0.42064181
2018/4/2 9:23,0.420884043
2018/4/2 9:23,0.422455847
2018/4/2 9:23,0.428405821
2018/4/2 9:23,0.428647101
2018/4/2 9:23,0.427237332
2018/4/2 9:23,0.428598821
2018/4/2 9:23,0.429146469
2018/4/2 9:23,0.435337931
2018/4/2 9:23,0.435834885
2018/4/2 9:24,0.435722291
2018/4/2 9:24,0.435459167
2018/4/2 9:24,0.435273111
2018/4/2 9:24,0.435112238
2018/4/2 9:24,0.43507719
2018/4/2 9:24,0.434730768
2018/4/2 9:24,0.434717804
2018/4/2 9:24,0.434708208
2018/4/2 9:24,0.434652746
2018/4/2 9:24,0.434244841
2018/4/2 9:24,0.434102714
2018/4/2 9:24,0.435209721
2018/4/2 9:24,0.437371194
2018/4/2 9:24,0.436565697
2018/4/2 9:24,0.437613189
2018/4/2 9:24,0.437594444
2018/4/2 9:24,0.437462419
2018/4/2 9:25,0.440883338
2018/4/2 9:25,0.441057146
2018/4/2 9:25,0.441899836
2018/4/2 9:25,0.443475008
2018/4/2 9:25,0.446228266
2018/4/2 9:25,0.44655624
2018/4/2 9:25,0.446448922
2018/4/2 9:25,0.446602553
2018/4/2 9:25,0.446460187
2018/4/2 9:25,0.446495503
2018/4/2 9:25,0.44643116
2018/4/2 9:25,0.446195871
2018/4/2 9:25,0.446331024
2018/4/2 9:25,0.446384102
2018/4/2 9:25,0.446550697
2018/4/2 9:25,0.446918517
2018/4/2 9:25,0.446537018
2018/4/2 9:26,0.446640015
2018/4/2 9:26,0.448406786
2018/4/2 9:26,0.448502809
2018/4/2 9:26,0.44984296
2018/4/2 9:26,0.451110333
2018/4/2 9:26,0.451501906
2018/4/2 9:26,0.451113939
2018/4/2 9:26,0.450815767
2018/4/2 9:26,0.45009312
2018/4/2 9:26,0.45002684
2018/4/2 9:26,0.450694054
2018/4/2 9:26,0.450463325
2018/4/2 9:26,0.450754791
2018/4/2 9:26,0.450711578
2018/4/2 9:26,0.449369758
2018/4/2 9:26,0.450487822
2018/4/2 9:27,0.451867551
2018/4/2 9:27,0.454078466
2018/4/2 9:27,0.454351693
2018/4/2 9:27,0.454143047
2018/4/2 9:27,0.453493625
2018/4/2 9:27,0.453425199
2018/4/2 9:27,0.453401923
2018/4/2 9:27,0.45344153
2018/4/2 9:27,0.446743011
2018/4/2 9:27,0.446582168
2018/4/2 9:27,0.446550697
2018/4/2 9:27,0.447731197
2018/4/2 9:27,0.44780466
2018/4/2 9:27,0.451066643
2018/4/2 9:27,0.450146407
2018/4/2 9:27,0.44987464
2018/4/2 9:27,0.410632551
2018/4/2 9:28,0.410349488
2018/4/2 9:28,0.410216242
2018/4/2 9:28,0.409983367
2018/4/2 9:28,0.409869343
2018/4/2 9:28,0.409774512
2018/4/2 9:28,0.409816742
2018/4/2 9:28,0.409810275
2018/4/2 9:28,0.409751683
2018/4/2 9:28,0.409739941
2018/4/2 9:28,0.409135878
2018/4/2 9:28,0.409014881
2018/4/2 9:28,0.408999503
2018/4/2 9:28,0.409007192
2018/4/2 9:28,0.409007907
2018/4/2 9:28,0.409085929
2018/4/2 9:28,0.40901345
2018/4/2 9:28,0.408997595
2018/4/2 9:29,0.408985585
2018/4/2 9:29,0.408959895
2018/4/2 9:29,0.408927977
2018/4/2 9:29,0.408940464
2018/4/2 9:29,0.408924848
2018/4/2 9:29,0.408921719
2018/4/2 9:29,0.408917636
2018/4/2 9:29,0.408917636
2018/4/2 9:29,0.408918619
2018/4/2 9:29,0.408920288
2018/4/2 9:29,0.408690035
2018/4/2 9:29,0.408699185
2018/4/2 9:29,0.408322483
2018/4/2 9:29,0.408303529
2018/4/2 9:29,0.408304006
2018/4/2 9:29,0.408302069
2018/4/2 9:30,0.408294886
2018/4/2 9:30,0.40829128
2018/4/2 9:30,0.408132821
2018/4/2 9:30,0.408134013
2018/4/2 9:30,0.408130407
2018/4/2 9:30,0.408115298
2018/4/2 9:30,0.408110499
2018/4/2 9:30,0.408107132
2018/4/2 9:30,0.408107132
2018/4/2 9:30,0.408104956
2018/4/2 9:30,0.408102095
2018/4/2 9:30,0.408102572
2018/4/2 9:30,0.408100635
2018/4/2 9:30,0.408100903
2018/4/2 9:30,0.408098251
2018/4/2 9:30,0.40810281
2018/4/2 9:30,0.408103764
2018/4/2 9:31,0.408041835
2018/4/2 9:31,0.407979161
2018/4/2 9:31,0.408001244
2018/4/2 9:31,0.408026218
2018/4/2 9:31,0.408022612
2018/4/2 9:31,0.408022612
2018/4/2 9:31,0.408018053
2018/4/2 9:31,0.408023089
2018/4/2 9:31,0.408020467
2018/4/2 9:31,0.408022851
2018/4/2 9:31,0.407866091
2018/4/2 9:31,0.407878578
2018/4/2 9:31,0.408020228
2018/4/2 9:31,0.408042789
2018/4/2 9:31,0.408046871
2018/4/2 9:31,0.408056229
2018/4/2 9:32,0.408080488
2018/4/2 9:32,0.408140749
2018/4/2 9:32,0.408131868
2018/4/2 9:32,0.40804255
2018/4/2 9:32,0.408043742
2018/4/2 9:32,0.408052385
2018/4/2 9:32,0.408052385
2018/4/2 9:32,0.408055514
2018/4/2 9:32,0.40805167
2018/4/2 9:32,0.408061028
2018/4/2 9:32,0.408068955
2018/4/2 9:32,0.408121765
2018/4/2 9:32,0.408168107
2018/4/2 9:32,0.408167869
2018/4/2 9:32,0.407489389
2018/4/2 9:32,0.407468259
2018/4/2 9:32,0.407469004
2018/4/2 9:33,0.407466829
2018/4/2 9:33,0.407463938
2018/4/2 9:33,0.407464176
2018/4/2 9:33,0.407463461
2018/4/2 9:33,0.407450497
2018/4/2 9:33,0.407445461
2018/4/2 9:33,0.407446891
2018/4/2 9:33,0.407447875
2018/4/2 9:33,0.40744859
2018/4/2 9:33,0.407456279
2018/4/2 9:33,0.407280773
2018/4/2 9:33,0.407284617
2018/4/2 9:33,0.407427222
2018/4/2 9:33,0.40742746
2018/4/2 9:33,0.406838536
2018/4/2 9:33,0.406854868
2018/4/2 9:34,0.406870723
2018/4/2 9:34,0.406871438
2018/4/2 9:34,0.406656802
2018/4/2 9:34,0.406565338
2018/4/2 9:34,0.406568199
2018/4/2 9:34,0.406557888
2018/4/2 9:34,0.414217442
2018/4/2 9:34,0.414260656
2018/4/2 9:34,0.41428709
2018/4/2 9:34,0.414301246
2018/4/2 9:34,0.414300293
2018/4/2 9:34,0.414386004
2018/4/2 9:34,0.414319962
2018/4/2 9:34,0.414316595
2018/4/2 9:34,0.41431421
2018/4/2 9:34,0.414313257
2018/4/2 9:34,0.414313018
2018/4/2 9:35,0.414283484
2018/4/2 9:35,0.41427052
2018/4/2 9:35,0.414266914
2018/4/2 9:35,0.414258271
2018/4/2 9:35,0.414255142
2018/4/2 9:35,0.414253235
2018/4/2 9:35,0.414243132
2018/4/2 9:35,0.414243132
2018/4/2 9:35,0.414236426
2018/4/2 9:35,0.414223939
2018/4/2 9:35,0.414096922
2018/4/2 9:35,0.414009064
2018/4/2 9:35,0.414057791
2018/4/2 9:35,0.414029002
2018/4/2 9:35,0.4139961
2018/4/2 9:35,0.413942546
2018/4/2 9:36,0.413900077
2018/4/2 9:36,0.413850129
2018/4/2 9:36,0.413822263
2018/4/2 9:36,0.413637906
2018/4/2 9:36,0.413618922
2018/4/2 9:36,0.413632601
2018/4/2 9:36,0.413633585
2018/4/2 9:36,0.41362974
2018/4/2 9:36,0.413628042
2018/4/2 9:36,0.413625896
2018/4/2 9:36,0.413630217
2018/4/2 9:36,0.413700789
2018/4/2 9:36,0.413628042
2018/4/2 9:36,0.413624704
2018/4/2 9:36,0.413624436
2018/4/2 9:36,0.413621575
2018/4/2 9:37,0.413612694
2018/4/2 9:37,0.413605481
2018/4/2 9:37,0.41360715
2018/4/2 9:37,0.413598031
2018/4/2 9:37,0.413529128
2018/4/2 9:37,0.413522422
2018/4/2 9:37,0.41351977
2018/4/2 9:37,0.413475126
2018/4/2 9:37,0.413452297
2018/4/2 9:37,0.41342327
2018/4/2 9:37,0.413394451
2018/4/2 9:37,0.413308978
2018/4/2 9:37,0.413329631
2018/4/2 9:37,0.413423032
2018/4/2 9:37,0.413416296
2018/4/2 9:37,0.413415343
2018/4/2 9:37,0.413352907
2018/4/2 9:38,0.413334668
2018/4/2 9:38,0.413279444
2018/4/2 9:38,0.413263381
2018/4/2 9:38,0.413251847
2018/4/2 9:38,0.413068414
2018/4/2 9:38,0.4131037
2018/4/2 9:38,0.413100839
2018/4/2 9:38,0.4131006
2018/4/2 9:38,0.413094103
2018/4/2 9:38,0.413097233
2018/4/2 9:38,0.413105398
2018/4/2 9:38,0.413167328
2018/4/2 9:38,0.4131037
2018/4/2 9:38,0.413096756
2018/4/2 9:38,0.413095564
2018/4/2 9:38,0.413090497
2018/4/2 9:39,0.413091719
2018/4/2 9:39,0.413092673
2018/4/2 9:39,0.41277793
2018/4/2 9:39,0.412745506
2018/4/2 9:39,0.412741423
2018/4/2 9:39,0.412700385
2018/4/2 9:39,0.412668437
2018/4/2 9:39,0.412641317
2018/4/2 9:39,0.412633151
2018/4/2 9:39,0.412621379
2018/4/2 9:39,0.412616104
2018/4/2 9:39,0.412520081
2018/4/2 9:39,0.410959065
2018/4/2 9:39,0.410990983
2018/4/2 9:39,0.410982102
2018/4/2 9:39,0.410918981
2018/4/2 9:39,0.410894483
2018/4/2 9:40,0.410902888
2018/4/2 9:40,0.410892069
2018/4/2 9:40,0.410876244
2018/4/2 9:40,0.410866618
2018/4/2 9:40,0.410732895
2018/4/2 9:40,0.410736024
2018/4/2 9:40,0.41073218
2018/4/2 9:40,0.410737455
2018/4/2 9:40,0.410734594
2018/4/2 9:40,0.410735071
2018/4/2 9:40,0.410735309
2018/4/2 9:40,0.410799176
2018/4/2 9:40,0.410735786
2018/4/2 9:40,0.410734594
2018/4/2 9:40,0.410722107
2018/4/2 9:40,0.410712987
2018/4/2 9:41,0.410714656
2018/4/2 9:41,0.41069904
2018/4/2 9:41,0.41067481
2018/4/2 9:41,0.410656571
2018/4/2 9:41,0.410647929
2018/4/2 9:41,0.410639286
2018/4/2 9:41,0.410642862
2018/4/2 9:41,0.410584539
2018/4/2 9:41,0.413264573
2018/4/2 9:41,0.421011537
2018/4/2 9:41,0.421012968
2018/4/2 9:41,0.420910448
2018/4/2 9:41,0.420849711
2018/4/2 9:41,0.420923412
2018/4/2 9:41,0.420911163
2018/4/2 9:41,0.420905173
2018/4/2 9:41,0.420903504
2018/4/2 9:42,0.420902044
2018/4/2 9:42,0.420888841
2018/4/2 9:42,0.420882851
2018/4/2 9:42,0.420855224
2018/4/2 9:42,0.420945257
2018/4/2 9:42,0.421115488
2018/4/2 9:42,0.421233118
2018/4/2 9:42,0.418677449
2018/4/2 9:42,0.419072866
2018/4/2 9:42,0.436214238
2018/4/2 9:42,0.390506744
2018/4/2 9:42,0.397625387
2018/4/2 9:42,0.40219897
2018/4/2 9:42,0.404370487
2018/4/2 9:42,0.408868909
2018/4/2 9:42,0.410505056
2018/4/2 9:43,0.415635616
2018/4/2 9:43,0.416919082
2018/4/2 9:43,0.431078404
2018/4/2 9:43,0.432724863
2018/4/2 9:43,0.433284998
2018/4/2 9:43,0.44370839
2018/4/2 9:43,0.444061786
2018/4/2 9:43,0.444038004
2018/4/2 9:43,0.45185411
2018/4/2 9:43,0.467659414
2018/4/2 9:43,0.477212995
2018/4/2 9:43,0.489583224
2018/4/2 9:43,0.489209175
2018/4/2 9:43,0.48822698
2018/4/2 9:43,0.485224515
2018/4/2 9:43,0.494417489
2018/4/2 9:43,0.504377067
2018/4/2 9:44,0.507455111
2018/4/2 9:44,0.508094251
2018/4/2 9:44,0.50758332
2018/4/2 9:44,0.502780497
2018/4/2 9:44,0.502772093
2018/4/2 9:44,0.504825771
2018/4/2 9:44,0.508473098
2018/4/2 9:44,0.50948602
2018/4/2 9:44,0.512768865
2018/4/2 9:44,0.512672603
2018/4/2 9:44,0.512765527
2018/4/2 9:44,0.509572685
2018/4/2 9:44,0.509092033
2018/4/2 9:44,0.508399844
2018/4/2 9:44,0.508163154
2018/4/2 9:44,0.507857978
2018/4/2 9:45,0.50807023
2018/4/2 9:45,0.508222222
2018/4/2 9:45,0.508078158
2018/4/2 9:45,0.508463979
2018/4/2 9:45,0.508169413
2018/4/2 9:45,0.50614959
2018/4/2 9:45,0.508045733
2018/4/2 9:45,0.509976506
2018/4/2 9:45,0.511185288
2018/4/2 9:45,0.512477398
2018/4/2 9:45,0.51362139
2018/4/2 9:45,0.512670696
2018/4/2 9:45,0.512400329
2018/4/2 9:45,0.512643814
2018/4/2 9:45,0.511186242
2018/4/2 9:45,0.511265934
2018/4/2 9:45,0.509395242
2018/4/2 9:46,0.509122252
2018/4/2 9:46,0.509097755
2018/4/2 9:46,0.50900054
2018/4/2 9:46,0.508984447
2018/4/2 9:46,0.509101152
2018/4/2 9:46,0.509051919
2018/4/2 9:46,0.509057939
2018/4/2 9:46,0.509112656
2018/4/2 9:46,0.50921756
2018/4/2 9:46,0.508972943
2018/4/2 9:46,0.50928241
2018/4/2 9:46,0.509253085
2018/4/2 9:46,0.509127557
2018/4/2 9:46,0.509358764
2018/4/2 9:46,0.504652917
2018/4/2 9:46,0.510178387
2018/4/2 9:46,0.510816276
2018/4/2 9:47,0.511602342
2018/4/2 9:47,0.511401594
2018/4/2 9:47,0.51143688
2018/4/2 9:47,0.511600852
2018/4/2 9:47,0.511721373
2018/4/2 9:47,0.511556447
2018/4/2 9:47,0.509910703
