time,net
2018/4/2 9:35,0
2018/4/2 9:35,0.9765625
2018/4/2 9:35,74.21875
2018/4/2 9:35,337.89062
2018/4/2 9:35,83.984375
2018/4/2 9:35,35.15625
2018/4/2 9:35,64.453125
2018/4/2 9:35,23.4375
2018/4/2 9:35,84.96094
2018/4/2 9:35,0
2018/4/2 9:35,0
2018/4/2 9:35,0.9765625
2018/4/2 9:35,0
2018/4/2 9:35,1.953125
2018/4/2 9:36,2.9296875
2018/4/2 9:36,13.671875
2018/4/2 9:36,0
2018/4/2 9:36,4.8828125
2018/4/2 9:36,30.273438
2018/4/2 9:36,2.9296875
2018/4/2 9:36,0.9765625
2018/4/2 9:36,0
2018/4/2 9:36,18.554688
2018/4/2 9:36,0
2018/4/2 9:36,5.859375
2018/4/2 9:36,4.8828125
2018/4/2 9:36,1.953125
2018/4/2 9:36,15.625
2018/4/2 9:36,0.9765625
2018/4/2 9:36,4.8828125
2018/4/2 9:37,14.6484375
2018/4/2 9:37,0
2018/4/2 9:37,2.9296875
2018/4/2 9:37,1.953125
2018/4/2 9:37,0
2018/4/2 9:37,0
2018/4/2 9:37,2.9296875
2018/4/2 9:37,0
2018/4/2 9:37,0
2018/4/2 9:37,3.90625
2018/4/2 9:37,41.992188
2018/4/2 9:37,86.91406
2018/4/2 9:37,0
2018/4/2 9:37,19.53125
2018/4/2 9:37,0.9765625
2018/4/2 9:37,0
2018/4/2 9:37,2.9296875
2018/4/2 9:38,2.9296875
2018/4/2 9:38,1.953125
2018/4/2 9:38,0
2018/4/2 9:38,6.8359375
2018/4/2 9:38,7.8125
2018/4/2 9:38,2.9296875
2018/4/2 9:38,0.9765625
2018/4/2 9:38,0
2018/4/2 9:38,0.9765625
2018/4/2 9:38,13.671875
2018/4/2 9:38,4.8828125
2018/4/2 9:38,0
2018/4/2 9:38,0
2018/4/2 9:38,0.9765625
2018/4/2 9:38,2.9296875
2018/4/2 9:38,0.9765625
2018/4/2 9:39,4.8828125
2018/4/2 9:39,0
2018/4/2 9:39,3.90625
2018/4/2 9:39,0
2018/4/2 9:39,2.9296875
2018/4/2 9:39,0
2018/4/2 9:39,0.9765625
2018/4/2 9:39,0.9765625
2018/4/2 9:39,2.9296875
2018/4/2 9:39,0
2018/4/2 9:39,11.71875
2018/4/2 9:39,84.96094
2018/4/2 9:39,2.9296875
2018/4/2 9:39,0
2018/4/2 9:39,0
2018/4/2 9:39,0.9765625
2018/4/2 9:39,0.9765625
2018/4/2 9:40,0
2018/4/2 9:40,1.953125
2018/4/2 9:40,81.05469
2018/4/2 9:40,2.9296875
2018/4/2 9:40,0
2018/4/2 9:40,14.6484375
2018/4/2 9:40,0
2018/4/2 9:40,0
2018/4/2 9:40,1.953125
2018/4/2 9:40,0
2018/4/2 9:40,7.8125
2018/4/2 9:40,1.953125
2018/4/2 9:40,0
2018/4/2 9:40,0
2018/4/2 9:40,0
2018/4/2 9:40,0.9765625
2018/4/2 9:41,4.8828125
2018/4/2 9:41,0.9765625
2018/4/2 9:41,0.9765625
2018/4/2 9:41,0.9765625
2018/4/2 9:41,0
2018/4/2 9:41,0
2018/4/2 9:41,0
2018/4/2 9:41,0.9765625
2018/4/2 9:41,4.8828125
2018/4/2 9:41,0
2018/4/2 9:41,16.601562
2018/4/2 9:41,0
2018/4/2 9:41,2.9296875
2018/4/2 9:41,0
2018/4/2 9:41,0
2018/4/2 9:41,13.671875
2018/4/2 9:41,0
2018/4/2 9:42,0
2018/4/2 9:42,1.953125
2018/4/2 9:42,84.96094
2018/4/2 9:42,173.82812
2018/4/2 9:42,8.7890625
2018/4/2 9:42,13.671875
2018/4/2 9:42,11.71875
2018/4/2 9:42,11528.32
2018/4/2 9:42,72.265625
2018/4/2 9:42,54423.83
2018/4/2 9:42,6905.2734
2018/4/2 9:42,31968.75
2018/4/2 9:42,19104.492
2018/4/2 9:42,20398.438
2018/4/2 9:42,31435.547
2018/4/2 9:42,26769.531
2018/4/2 9:43,55641.6
2018/4/2 9:43,49343.75
2018/4/2 9:43,46719.727
2018/4/2 9:43,56507.812
2018/4/2 9:43,11801.758
2018/4/2 9:43,35412.11
2018/4/2 9:43,0.9765625
2018/4/2 9:43,29.296875
2018/4/2 9:43,415.03906
2018/4/2 9:43,21553.71
2018/4/2 9:43,58531.25
2018/4/2 9:43,1443.3594
2018/4/2 9:43,249.02344
2018/4/2 9:43,209.96094
2018/4/2 9:43,497.0703
2018/4/2 9:43,27070.312
2018/4/2 9:43,51715.82
2018/4/2 9:44,3685.5469
2018/4/2 9:44,2807.6172
2018/4/2 9:44,2915.039
2018/4/2 9:44,4924.8047
2018/4/2 9:44,3336.914
2018/4/2 9:44,15900.391
2018/4/2 9:44,51742.188
2018/4/2 9:44,102035.16
2018/4/2 9:44,63069.336
2018/4/2 9:44,72641.6
2018/4/2 9:44,60995.117
2018/4/2 9:44,45458.008
2018/4/2 9:44,3468.75
2018/4/2 9:44,4586.914
2018/4/2 9:44,3112.3047
2018/4/2 9:44,4682.617
2018/4/2 9:45,3097.6562
2018/4/2 9:45,3045.8984
2018/4/2 9:45,1855.4688
2018/4/2 9:45,3057.6172
2018/4/2 9:45,2233.3984
2018/4/2 9:45,16037.109
2018/4/2 9:45,16555.664
2018/4/2 9:45,11000.977
2018/4/2 9:45,40272.46
2018/4/2 9:45,38356.445
2018/4/2 9:45,2562.5
2018/4/2 9:45,3730.4688
2018/4/2 9:45,3031.25
2018/4/2 9:45,3436.5234
2018/4/2 9:45,3348.6328
2018/4/2 9:45,5953.125
2018/4/2 9:45,3861.3281
2018/4/2 9:46,3666.9922
2018/4/2 9:46,2053.711
2018/4/2 9:46,4008.789
2018/4/2 9:46,1282.2266
2018/4/2 9:46,3068.3594
2018/4/2 9:46,4179.6875
2018/4/2 9:46,1778.3203
2018/4/2 9:46,3031.25
2018/4/2 9:46,4806.6406
2018/4/2 9:46,10748.047
2018/4/2 9:46,16559.57
2018/4/2 9:46,8015.625
2018/4/2 9:46,3578.125
2018/4/2 9:46,6270.508
2018/4/2 9:46,8116.211
2018/4/2 9:46,6778.3203
2018/4/2 9:46,44781.25
2018/4/2 9:47,46168.945
2018/4/2 9:47,4734.375
2018/4/2 9:47,3140.625
2018/4/2 9:47,2224.6094
2018/4/2 9:47,5645.508
2018/4/2 9:47,4166.0156
2018/4/2 9:47,1617.1875
2018/4/2 9:47,4728.5156
2018/4/2 9:47,2392.5781
2018/4/2 9:47,4333.008
2018/4/2 9:47,84.96094
2018/4/2 9:47,10229.492
2018/4/2 9:47,2924.8047
2018/4/2 9:47,2816.4062
2018/4/2 9:47,2703.125
2018/4/2 9:47,1486.3281
2018/4/2 9:48,3797.8516
2018/4/2 9:48,3943.3594
2018/4/2 9:48,2925.7812
2018/4/2 9:48,3591.7969
2018/4/2 9:48,2882.8125
2018/4/2 9:48,4746.0938
2018/4/2 9:48,3800.7812
2018/4/2 9:48,3098.6328
2018/4/2 9:48,4366.211
2018/4/2 9:48,6529.297
2018/4/2 9:48,8542.969
2018/4/2 9:48,11285.156
2018/4/2 9:48,28802.734
2018/4/2 9:48,25880.86
2018/4/2 9:48,10383.789
2018/4/2 9:48,10398.4375
2018/4/2 9:48,11608.398
2018/4/2 9:49,2546.875
2018/4/2 9:49,4396.4844
2018/4/2 9:49,1316.4062
2018/4/2 9:49,2675.7812
2018/4/2 9:49,2861.3281
2018/4/2 9:49,34819.336
2018/4/2 9:49,1115.2344
2018/4/2 9:49,130.85938
2018/4/2 9:49,0.9765625
2018/4/2 9:49,7203.125
2018/4/2 9:49,1018.5547
2018/4/2 9:49,6931.6406
2018/4/2 9:49,24164.062
2018/4/2 9:49,7602.539
2018/4/2 9:49,6820.3125
2018/4/2 9:49,7596.6797
2018/4/2 9:50,12720.703
2018/4/2 9:50,10268.555
2018/4/2 9:50,7741.211
2018/4/2 9:50,7646.4844
2018/4/2 9:50,1000
2018/4/2 9:50,93.75
2018/4/2 9:50,15.625
2018/4/2 9:50,123.046875
2018/4/2 9:50,81.05469
2018/4/2 9:50,31.25
2018/4/2 9:50,7.8125
2018/4/2 9:50,1205.0781
2018/4/2 9:50,20.507812
2018/4/2 9:50,118.16406
2018/4/2 9:50,3.90625
2018/4/2 9:50,9.765625
2018/4/2 9:50,106.44531
2018/4/2 9:51,4.8828125
2018/4/2 9:51,641.60156
2018/4/2 9:51,83.984375
2018/4/2 9:51,8409.18
2018/4/2 9:51,5.859375
2018/4/2 9:51,1.953125
2018/4/2 9:51,38.085938
2018/4/2 9:51,51.757812
