time,cpu
2018/4/2 9:07,4.64E-02
2018/4/2 9:07,5.32E-02
2018/4/2 9:07,4.73E-02
2018/4/2 9:07,5.06E-02
2018/4/2 9:07,5.67E-02
2018/4/2 9:07,4.73E-02
2018/4/2 9:07,4.98E-02
2018/4/2 9:07,4.98E-02
2018/4/2 9:07,4.98E-02
2018/4/2 9:07,4.64E-02
2018/4/2 9:07,4.73E-02
2018/4/2 9:07,6.02E-02
2018/4/2 9:07,4.18E-03
2018/4/2 9:07,2.80E-05
2018/4/2 9:08,1.48E-05
2018/4/2 9:08,4.50E-05
2018/4/2 9:08,1.68E-03
2018/4/2 9:08,5.44E-05
2018/4/2 9:08,2.19E-04
2018/4/2 9:08,3.24E-05
2018/4/2 9:08,4.81E-02
2018/4/2 9:08,5.67E-02
2018/4/2 9:08,7.76E-02
2018/4/2 9:08,5.32E-02
2018/4/2 9:08,5.76E-02
2018/4/2 9:08,5.06E-02
2018/4/2 9:08,4.64E-02
2018/4/2 9:08,4.98E-02
2018/4/2 9:08,6.02E-02
2018/4/2 9:08,5.76E-02
2018/4/2 9:09,4.89E-02
2018/4/2 9:09,5.67E-02
2018/4/2 9:09,4.98E-02
2018/4/2 9:09,6.02E-02
2018/4/2 9:09,5.58E-02
2018/4/2 9:09,4.64E-02
2018/4/2 9:09,4.98E-02
2018/4/2 9:09,5.23E-02
2018/4/2 9:09,4.56E-02
2018/4/2 9:09,4.98E-02
2018/4/2 9:09,5.32E-02
2018/4/2 9:09,5.67E-02
2018/4/2 9:09,6.38E-02
2018/4/2 9:09,5.67E-02
2018/4/2 9:09,5.67E-02
2018/4/2 9:09,5.67E-02
2018/4/2 9:09,4.98E-02
2018/4/2 9:10,6.20E-02
2018/4/2 9:10,4.89E-02
2018/4/2 9:10,1.81E-01
2018/4/2 9:10,5.32E-02
2018/4/2 9:10,5.93E-02
2018/4/2 9:10,6.38E-02
2018/4/2 9:10,5.67E-02
2018/4/2 9:10,4.64E-02
2018/4/2 9:10,4.98E-02
2018/4/2 9:10,4.64E-02
2018/4/2 9:10,4.64E-02
2018/4/2 9:10,4.64E-02
2018/4/2 9:10,4.98E-02
2018/4/2 9:10,4.48E-02
2018/4/2 9:10,4.56E-02
2018/4/2 9:10,4.64E-02
2018/4/2 9:10,5.06E-02
2018/4/2 9:11,6.38E-02
2018/4/2 9:11,4.98E-02
2018/4/2 9:11,4.64E-02
2018/4/2 9:11,4.64E-02
2018/4/2 9:11,4.64E-02
2018/4/2 9:11,4.98E-02
2018/4/2 9:11,4.56E-02
2018/4/2 9:11,5.67E-02
2018/4/2 9:11,4.56E-02
2018/4/2 9:11,5.32E-02
2018/4/2 9:11,5.32E-02
2018/4/2 9:11,4.56E-02
2018/4/2 9:11,4.56E-02
2018/4/2 9:11,5.67E-02
2018/4/2 9:11,5.67E-02
2018/4/2 9:11,4.73E-02
2018/4/2 9:12,5.32E-02
2018/4/2 9:12,5.58E-02
2018/4/2 9:12,5.32E-02
2018/4/2 9:12,4.64E-02
2018/4/2 9:12,4.98E-02
2018/4/2 9:12,4.64E-02
2018/4/2 9:12,4.64E-02
2018/4/2 9:12,6.38E-02
2018/4/2 9:12,5.32E-02
2018/4/2 9:12,6.11E-02
2018/4/2 9:12,4.64E-02
2018/4/2 9:12,4.64E-02
2018/4/2 9:12,5.84E-02
2018/4/2 9:12,5.58E-02
2018/4/2 9:12,4.64E-02
2018/4/2 9:12,5.32E-02
2018/4/2 9:12,6.74E-02
2018/4/2 9:13,5.32E-02
2018/4/2 9:13,5.32E-02
2018/4/2 9:13,4.89E-02
2018/4/2 9:13,5.32E-02
2018/4/2 9:13,6.02E-02
2018/4/2 9:13,5.32E-02
2018/4/2 9:13,4.64E-02
2018/4/2 9:13,4.98E-02
2018/4/2 9:13,5.67E-02
2018/4/2 9:13,4.98E-02
2018/4/2 9:13,5.41E-02
2018/4/2 9:13,4.98E-02
2018/4/2 9:13,6.38E-02
2018/4/2 9:13,4.81E-02
2018/4/2 9:13,4.64E-02
2018/4/2 9:13,5.67E-02
2018/4/2 9:14,4.73E-02
2018/4/2 9:14,5.15E-01
2018/4/2 9:14,1.15E-01
2018/4/2 9:14,8.34E-01
2018/4/2 9:14,1.44E-01
2018/4/2 9:14,6.82E-01
2018/4/2 9:14,4.62E-01
2018/4/2 9:14,3.71E-01
2018/4/2 9:14,3.21E-01
2018/4/2 9:14,3.33E-01
2018/4/2 9:14,2.35E-01
2018/4/2 9:14,3.26E-01
2018/4/2 9:14,6.58E-01
2018/4/2 9:14,2.06E-01
2018/4/2 9:14,4.52E-01
2018/4/2 9:14,3.82E-01
2018/4/2 9:14,4.83E-01
2018/4/2 9:15,4.04E-01
2018/4/2 9:15,3.05E-01
2018/4/2 9:15,3.06E-01
2018/4/2 9:15,5.60E-01
2018/4/2 9:15,5.06E-01
2018/4/2 9:15,5.15E-01
2018/4/2 9:15,1.58E-01
2018/4/2 9:15,2.79E-02
2018/4/2 9:15,4.92E-04
2018/4/2 9:15,6.18E-05
2018/4/2 9:15,2.29E-05
2018/4/2 9:15,7.49E-05
2018/4/2 9:15,1.73E-02
2018/4/2 9:15,1.80E-05
2018/4/2 9:15,2.92E-05
2018/4/2 9:15,3.03E-05
2018/4/2 9:15,4.36E-05
2018/4/2 9:16,2.92E-05
2018/4/2 9:16,2.07E-04
2018/4/2 9:16,5.42E-05
2018/4/2 9:16,4.48E-05
2018/4/2 9:16,4.44E-05
2018/4/2 9:16,2.68E-05
2018/4/2 9:16,2.94E-05
2018/4/2 9:16,5.77E-05
2018/4/2 9:16,6.28E-05
2018/4/2 9:16,2.09E-02
2018/4/2 9:16,4.45E-05
2018/4/2 9:16,6.24E-05
2018/4/2 9:16,2.19E-04
2018/4/2 9:16,6.40E-05
2018/4/2 9:16,6.21E-05
2018/4/2 9:16,1.70E-05
2018/4/2 9:17,4.30E-05
2018/4/2 9:17,3.16E-05
2018/4/2 9:17,1.80E-05
2018/4/2 9:17,6.39E-05
2018/4/2 9:17,1.38E-05
2018/4/2 9:17,2.80E-05
2018/4/2 9:17,2.92E-05
2018/4/2 9:17,4.27E-05
2018/4/2 9:17,2.55E-05
2018/4/2 9:17,3.16E-05
2018/4/2 9:17,2.68E-05
2018/4/2 9:17,4.36E-05
2018/4/2 9:17,6.16E-05
2018/4/2 9:17,4.33E-05
2018/4/2 9:17,1.59E-05
2018/4/2 9:17,3.16E-05
2018/4/2 9:17,8.23E-05
2018/4/2 9:18,2.83E-05
2018/4/2 9:18,1.48E-05
2018/4/2 9:18,6.12E-05
2018/4/2 9:18,5.41E-05
2018/4/2 9:18,4.30E-05
2018/4/2 9:18,1.80E-05
2018/4/2 9:18,3.90E-03
2018/4/2 9:18,2.92E-05
2018/4/2 9:18,6.28E-05
2018/4/2 9:18,4.39E-05
2018/4/2 9:18,2.71E-05
2018/4/2 9:18,1.48E-05
2018/4/2 9:18,6.16E-05
